Timestamp;Type;ID;Data
11T082555171;1;c000003;ecffffffffffffff
11T082555172;1;cf00203;cd282800044028ff
11T082555173;1;cf00400;f4dedef027fff0ff
11T082555173;1;18f00027;f07dffffffffffff
11T082555174;1;c00000b;fcffff7dffffffff
11T082555174;1;18f0093e;c77d7faf7d87817e
11T082555175;1;18febf0b;03577d7d8281ffff
11T082555176;1;cef27fd;20fffae1ff00ffff
11T082555181;1;c000003;ecffffffffffffff
11T082555182;1;cf00203;cd502800043828ff
11T082555183;1;c001027;fcffff7dffffffff
11T082555183;1;c00000b;fcffff7dffffffff
11T082555184;1;cf00400;f4dedef027fff0ff
11T082555185;1;cd22f21;7f00f0ffffffffff
11T082555186;1;cd2c821;ff00ffffffffffff
11T082555187;1;cef27fd;20fffae1ff00ffff
11T082555188;1;cfe6cee;4b10c0c04f289957
11T082555190;1;18e520c8;ffffffffffffffff
11T082555191;1;c000003;ecffffffffffffff
11T082555192;1;cf00203;cd002800043828ff
11T082555193;1;cf00300;f0e163fffffff4ff
11T082555193;1;cf00400;f4dede2028fff0ff
11T082555194;1;c00000b;fcffff7dffffffff
11T082555194;1;18f00029;f07d7df0fffff048
11T082555195;1;18f0093e;c77d7faf7d97817e
11T082555196;1;18febf0b;0a577d7d8280ffff
11T082555196;1;c00270b;fcffff7dffffffff
11T082555197;1;cef27fd;20fffae1ff00ffff
11T082555197;1;cffcafd;c0fffffffffff800
11T082555198;1;18fead0b;00000000ffffffff
11T082555199;1;18fdc40b;03ffffffffffffff
11T082555199;1;18fe4f3e;f400ffffffffffff
11T082555200;1;18fe5cc8;ffffffff10b82eff
11T082555201;1;c000003;ecffffffffffffff
11T082555202;1;c002903;10ffffffffffffff
11T082555202;1;cf00203;cd502800043028ff
11T082555203;1;cf00400;f4dede3028fff0ff
11T082555204;1;c00000b;fcffff7dffffffff
11T082555206;1;cef27fd;20fffae1ff00ffff
11T082555211;1;c000003;ecffffffffffffff
11T082555212;1;cf00203;cd282800042828ff
11T082555213;1;c010305;ccfffaffff20440a
11T082555213;1;cf00400;f4dede3028fff0ff
11T082555214;1;c00000b;fcffff7dffffffff
11T082555214;1;18f0093e;c77d7fb37da7817e
11T082555215;1;18febf0b;0c577d7d8280ffff
11T082555216;1;cef27fd;20fffae1ff00ffff
11T082555221;1;c000003;ecffffffffffffff
11T082555222;1;cf00203;cd782800044828ff
11T082555223;1;cf00400;f4dede6028fff0ff
11T082555223;1;18fef227;77057f02ffffffff
11T082555224;1;c00000b;fcffff7dffffffff
11T082555226;1;cef27fd;20fffae1ff00ffff
11T082555228;1;18da17ee;0562f92300afffff
11T082555231;1;cfe5a2f;1f33330ffff7fcf0
11T082555231;1;c000003;ecffffffffffffff
11T082555232;1;18fe592f;ffffffffdd7ce37c
11T082555232;1;cf00203;cd282800044028ff
11T082555233;1;c001027;fcffff7dffffffff
11T082555234;1;c00000b;fcffff7dffffffff
11T082555234;1;cf00400;f4dede5028fff0ff
11T082555235;1;18e4c820;ffffffffffffffff
11T082555235;1;18f00010;f07d7dfc10ffff1e
11T082555236;1;18f0093e;c77d7fb37daf817e
11T082555236;1;cef27fd;20fffae1ff00ffff
11T082555237;1;18fe4a03;fffdffffffffffff
11T082555238;1;18febf0b;0a577d7d8381ffff
11T082555238;1;cfe6cee;4b10c0c00e281957
11T082555239;1;1cfec703;fffffffffffc0000
11T082555241;1;c000003;ecffffffffffffff
11T082555242;1;cf00203;cd382800043028ff
11T082555242;1;18f00503;89e80389878988f5
11T082555243;1;cf00300;f0e163fffffff4ff
11T082555243;1;cf00400;f4dede5028fff0ff
11T082555244;1;c00000b;fcffff7dffffffff
11T082555245;1;c00270b;fcffff7dffffffff
11T082555246;1;cef27fd;20fffae1ff00ffff
11T082555247;1;cffcafd;c0fffffffffff800
11T082555250;1;c0320c8;ceffaf57ffffffff
11T082555251;1;c000003;ecffffffffffffff
11T082555252;1;c002903;10ffffffffffffff
11T082555252;1;cf00203;cd582800043028ff
11T082555253;1;cf00400;f4dede3028fff0ff
11T082555253;1;18fef100;433357c40059e03f
11T082555254;1;c00000b;fcffff7dffffffff
11T082555254;1;18f0093e;c77d7fb77da7817e
11T082555255;1;18febf0b;f6567d7d8481ffff
11T082555256;1;cef27fd;20fffae1ff00ffff
11T082555260;1;18fec4c8;ced1cf4ff622ffff
11T082555261;1;c000003;ecffffffffffffff
11T082555262;1;cf00203;cd082800041828ff
11T082555262;1;18feca03;c3ff00000000ffff
11T082555263;1;c010305;ccfffaffff20440a
11T082555263;1;cf00400;f4dede1028fff0ff
11T082555264;1;c00000b;fcffff7dffffffff
11T082555265;1;18f0010b;0000c0ffff01fff3
11T082555266;1;cef27fd;20fffae1ff00ffff
11T082555270;1;18fec6c8;7f000000ffffffa1
11T082555271;1;c000003;ecffffffffffffff
11T082555272;1;cf00203;cd10280004c827ff
11T082555273;1;cf00400;f4dede1028fff0ff
11T082555273;1;18f00027;f07dffffffffffff
11T082555274;1;c00000b;fcffff7dffffffff
11T082555274;1;18f0093e;c77d7fbf7d97817d
11T082555275;1;18febf0b;eb567c7e8482ffff
11T082555276;1;cef27fd;20fffae1ff00ffff
11T082555281;1;c000003;ecffffffffffffff
11T082555282;1;18daee17;0322f93800000000
11T082555282;1;cf00203;cd00280004e027ff
11T082555283;1;c001027;fcffff7dffffffff
11T082555283;1;cf00400;f4dede0028fff0ff
11T082555284;1;c00000b;fcffff7dffffffff
11T082555285;1;cd22f21;7f00f0ffffffffff
11T082555286;1;cd2c821;ff00ffffffffffff
11T082555286;1;cef27fd;20fffae1ff00ffff
11T082555288;1;cfe6cee;4b10c0c031286657
11T082555288;1;18fec1ee;109cdc089b170900
11T082555290;1;18e520c8;ffffffffffffffff
11T082555291;1;c000003;ecffffffffffffff
11T082555292;1;cf00203;cd282800040828ff
11T082555293;1;cf00300;f0de63fffffff4ff
11T082555293;1;cf00400;f4dede0028fff0ff
11T082555294;1;c00000b;fcffff7dffffffff
11T082555294;1;18f00029;f07d7df0fffff048
11T082555295;1;18f0093e;c77d7fc37d9f817d
11T082555296;1;18fedf00;82ffffffffffffff
11T082555296;1;18febf0b;e9567c7e8482ffff
11T082555297;1;c00270b;fcffff7dffffffff
11T082555297;1;cef27fd;20fffae1ff00ffff
11T082555298;1;cffcafd;c0fffffffffff800
11T082555298;1;18fead0b;00000000ffffffff
11T082555299;1;18fdc40b;03ffffffffffffff
11T082555300;1;18fe4f3e;f400ffffffffffff
11T082555300;1;18fe5cc8;ffffffff20b82eff
11T082555301;1;c000003;ecffffffffffffff
11T082555302;1;c002903;10ffffffffffffff
11T082555302;1;cf00203;cde82700042028ff
11T082555303;1;cf00400;f4dede0028fff0ff
11T082555304;1;c00000b;fcffff7dffffffff
11T082555306;1;cef27fd;20fffae1ff00ffff
11T082555311;1;c000003;ecffffffffffffff
11T082555311;1;cf00203;cd382800042828ff
11T082555313;1;c010305;ccfffaffff20440a
11T082555313;1;cf00400;f4dede1028fff0ff
11T082555314;1;c00000b;fcffff7dffffffff
11T082555314;1;18f0093e;c77d7fc77db7817d
11T082555315;1;18febf0b;e2567c7e8483ffff
11T082555316;1;cef27fd;20fffae1ff00ffff
11T082555321;1;c000003;ecffffffffffffff
11T082555322;1;cf00203;cd202800042028ff
11T082555323;1;cf00400;f4dede1028fff0ff
11T082555323;1;18fef227;6e058102ffffffff
11T082555324;1;c00000b;fcffff7dffffffff
11T082555326;1;cef27fd;20fffae1ff00ffff
11T082555331;1;cfe5a2f;1f33330ffff7fcf0
11T082555331;1;c000003;ecffffffffffffff
11T082555332;1;18fe592f;ffffffffdd7cdd7c
11T082555332;1;cf00203;cdd02700042028ff
11T082555333;1;c001027;fcffff7dffffffff
11T082555334;1;c00000b;fcffff7dffffffff
11T082555334;1;cf00400;f4dede2028fff0ff
11T082555335;1;18e4c820;ffffffffffffffff
11T082555335;1;18f00010;f07d7dfc10ffff1e
11T082555336;1;18f0093e;c77d7fcf7dd7817d
11T082555336;1;18fe4a03;fffdffffffffffff
11T082555337;1;cef27fd;20fffae1ff00ffff
11T082555338;1;18febf0b;e0567c7e8483ffff
11T082555338;1;cfe6cee;4b10c0c037288057
11T082555339;1;18fee6ee;4c1a080c2a207d7e
11T082555339;1;18da17ee;0562f9380af8ffff
11T082555340;1;1cfec703;fffffffffffc0000
11T082555341;1;c000003;ecffffffffffffff
11T082555342;1;cf00203;cd202800042028ff
11T082555342;1;18f00503;89e80389878988f5
11T082555343;1;cf00300;f0de63fffffff4ff
11T082555343;1;cf00400;f4dede4028fff0ff
11T082555344;1;c00000b;fcffff7dffffffff
11T082555345;1;c00270b;fcffff7dffffffff
11T082555346;1;cef27fd;20fffae1ff00ffff
11T082555347;1;cffcafd;c0fffffffffff800
11T082555350;1;c0320c8;ceff8b57ffffffff
11T082555351;1;c000003;ecffffffffffffff
11T082555352;1;c002903;10ffffffffffffff
11T082555352;1;cf00203;cd202800044028ff
11T082555353;1;cf00400;f4dede4028fff0ff
11T082555353;1;18fef100;431957c40059e03f
11T082555354;1;c00000b;fcffff7dffffffff
11T082555355;1;18f0093e;c77d7fcf7def817d
11T082555355;1;18febf0b;dd567c7e8483ffff
11T082555356;1;cef27fd;20fffae1ff00ffff
11T082555360;1;18fec4c8;ced1cf4ff622ffff
11T082555361;1;c000003;ecffffffffffffff
11T082555362;1;cf00203;cd382800047828ff
11T082555363;1;c010305;ccfffaffff20440a
11T082555363;1;cf00400;f4dede4028fff0ff
11T082555364;1;c00000b;fcffff7dffffffff
11T082555364;1;18f0010b;0000c0ffff01fff3
11T082555366;1;cef27fd;20fffae1ff00ffff
11T082555370;1;18fec6c8;7f000000ffffffa1
11T082555371;1;c000003;ecffffffffffffff
11T082555372;1;cf00203;cd302800046028ff
11T082555373;1;cf00400;f4dede5028fff0ff
11T082555373;1;18f00027;f07dffffffffffff
11T082555374;1;c00000b;fcffff7dffffffff
11T082555374;1;18f0093e;c77d7fcf7df7817d
11T082555375;1;18febf0b;d2567c7e8584ffff
11T082555376;1;cef27fd;20fffae1ff00ffff
11T082555381;1;c000003;ecffffffffffffff
11T082555382;1;cf00203;cd28280004e027ff
11T082555383;1;c001027;fcffff7dffffffff
11T082555383;1;cf00400;f4dede5028fff0ff
11T082555384;1;c00000b;fcffff7dffffffff
11T082555385;1;cd22f21;7f00f0ffffffffff
11T082555386;1;cd2c821;ff00ffffffffffff
11T082555387;1;cef27fd;20fffae1ff00ffff
11T082555388;1;cfe6cee;4b10c0c00e281957
11T082555389;1;18daee17;0322f92500000000
11T082555390;1;18e520c8;ffffffffffffffff
11T082555391;1;c000003;ecffffffffffffff
11T082555392;1;cf00203;cdf0270004e827ff
11T082555393;1;cf00300;f0e163fffffff4ff
11T082555393;1;cf00400;f4dede2028fff0ff
11T082555394;1;c00000b;fcffff7dffffffff
11T082555394;1;18f00029;f07d7df0fffff048
11T082555395;1;18f0093e;c77d7fcf7d07827d
11T082555396;1;18febf0b;c7567c7f8584ffff
11T082555396;1;18feca00;40ff00000000ffff
11T082555397;1;c00270b;fcffff7dffffffff
11T082555397;1;cef27fd;20fffae1ff00ffff
11T082555398;1;cffcafd;c0fffffffffff800
11T082555398;1;18fead0b;00000000ffffffff
11T082555399;1;18fdc40b;03ffffffffffffff
11T082555400;1;18fe4f3e;f400ffffffffffff
11T082555400;1;18fe5cc8;ffffffff30b82eff
11T082555401;1;c000003;ecffffffffffffff
11T082555402;1;c002903;10ffffffffffffff
11T082555402;1;cf00203;cd30280004f027ff
11T082555403;1;cf00400;f4dede1028fff0ff
11T082555404;1;c00000b;fcffff7dffffffff
11T082555406;1;cef27fd;20fffae1ff00ffff
11T082555411;1;c000003;ecffffffffffffff
11T082555412;1;cf00203;cd002800040828ff
11T082555413;1;c010305;ccfffaffff20440a
11T082555413;1;cf00400;f4dede1028fff0ff
11T082555414;1;c00000b;fcffff7dffffffff
11T082555414;1;18f0093e;c77d7fcf7d1f827c
11T082555415;1;18febf0b;c2567c7f8584ffff
11T082555416;1;cef27fd;20fffae1ff00ffff
11T082555421;1;c000003;ecffffffffffffff
11T082555422;1;cf00203;cdd0270004f827ff
11T082555423;1;cf00400;f4dedef027fff0ff
11T082555423;1;18fef227;71058202ffffffff
11T082555424;1;c00000b;fcffff7dffffffff
11T082555426;1;cef27fd;20fffae1ff00ffff
11T082555431;1;cfe5a2f;1f33330ffff7fcf0
11T082555431;1;c000003;ecffffffffffffff
11T082555432;1;18fe592f;ffffffffdd7cdd7c
11T082555432;1;cf00203;cd20280004e827ff
11T082555433;1;c001027;fcffff7dffffffff
11T082555434;1;18e4c820;ffffffffffffffff
11T082555434;1;c00000b;fcffff7dffffffff
11T082555435;1;cf00400;f4dedef027fff0ff
11T082555435;1;18f00010;f07d7dfc10ffff1d
11T082555436;1;18f0093e;c57d7fcb7d3f827c
11T082555436;1;18fe4a03;fffdffffffffffff
11T082555437;1;cef27fd;20fffae1ff00ffff
11T082555438;1;18febf0b;bb567b7f8584ffff
11T082555438;1;cfe6cee;4b10c0c037286657
11T082555439;1;18fecafd;c0ff00000000ffff
11T082555439;1;1cfec703;fffffffffffc0000
11T082555441;1;c000003;ecffffffffffffff
11T082555442;1;cf00203;cdf82700040028ff
11T082555442;1;18f00503;89e80389878988f5
11T082555443;1;cf00300;f0de63fffffff4ff
11T082555443;1;cf00400;f4dedef027fff0ff
11T082555444;1;c00000b;fcffff7dffffffff
11T082555445;1;c00270b;fcffff7dffffffff
11T082555446;1;cef27fd;20fffae1ff00ffff
11T082555447;1;cffcafd;c0fffffffffff800
11T082555448;1;18da17ee;0562f9250000ffff
11T082555450;1;c0320c8;ceff7957ffffffff
11T082555451;1;c000003;ecffffffffffffff
11T082555452;1;c002903;10ffffffffffffff
11T082555452;1;cf00203;cd482800041028ff
11T082555453;1;cf00400;f4dede0028fff0ff
11T082555453;1;18fef100;438057c40059e03f
11T082555454;1;c00000b;fcffff7dffffffff
11T082555455;1;18f0093e;c57d7fcb7d4f827c
11T082555455;1;18febf0b;b9567c7e8584ffff
11T082555456;1;cef27fd;20fffae1ff00ffff
11T082555460;1;18fec4c8;ced1cf4ff622ffff
11T082555461;1;c000003;ecffffffffffffff
11T082555462;1;cf00203;cdf82700042828ff
11T082555463;1;c010305;ccfffaffff20440a
11T082555463;1;cf00400;f4dede0028fff0ff
11T082555464;1;c00000b;fcffff7dffffffff
11T082555464;1;18f0010b;0000c0ffff01fff3
11T082555466;1;cef27fd;20fffae1ff00ffff
11T082555470;1;18fe5ec8;00ffffffffffffff
11T082555471;1;18fec6c8;7f000000ffffffa1
11T082555471;1;c000003;ecffffffffffffff
11T082555472;1;cf00203;cd402800043828ff
11T082555473;1;cf00400;f4dede3028fff0ff
11T082555473;1;18f00027;f07dffffffffffff
11T082555474;1;c00000b;fcffff7dffffffff
11T082555475;1;18f0093e;c57d7fc37d4f827c
11T082555475;1;18febf0b;b5567c7e8584ffff
11T082555476;1;cef27fd;20fffae1ff00ffff
11T082555481;1;c000003;ecffffffffffffff
11T082555482;1;cf00203;cd382800045828ff
11T082555483;1;c001027;fcffff7dffffffff
11T082555483;1;cf00400;f4dede4028fff0ff
11T082555484;1;c00000b;fcffff7dffffffff
11T082555485;1;cd22f21;7f00f0ffffffffff
11T082555486;1;cd2c821;ff00ffffffffffff
11T082555487;1;cef27fd;20fffae1ff00ffff
11T082555488;1;cfe6cee;4b10c0c014281957
11T082555490;1;18e520c8;ffffffffffffffff
11T082555491;1;c000003;ecffffffffffffff
11T082555492;1;cf00203;cdf82700046028ff
11T082555493;1;cf00300;f0e163fffffff4ff
11T082555493;1;cf00400;f4dede4028fff0ff
11T082555494;1;18f00029;f07d7df0fffff048
11T082555494;1;c00000b;fcffff7dffffffff
11T082555495;1;18f0093e;c57d7fbf7d2f827c
11T082555496;1;18febf0b;b7567c7e8584ffff
11T082555496;1;c00270b;fcffff7dffffffff
11T082555497;1;cef27fd;20fffae1ff00ffff
11T082555497;1;cffcafd;c0fffffffffff800
11T082555498;1;18fead0b;00000000ffffffff
11T082555499;1;18fdc40b;03ffffffffffffff
11T082555499;1;18fe4f3e;f400ffffffffffff
11T082555500;1;18feca0b;c0ff00000000ffff
11T082555501;1;18fe5cc8;ffffffff10b82eff
11T082555501;1;c000003;ecffffffffffffff
11T082555502;1;c002903;10ffffffffffffff
11T082555502;1;cf00203;cd482800044828ff
11T082555503;1;cf00400;f4dede5028fff0ff
11T082555504;1;c00000b;fcffff7dffffffff
11T082555506;1;cef27fd;20fffae1ff00ffff
11T082555511;1;c000003;ecffffffffffffff
11T082555511;1;cf00203;cd182800041828ff
11T082555513;1;c010305;ccfffaffff20440a
11T082555513;1;cf00400;f4dede3028fff0ff
11T082555514;1;c00000b;fcffff7dffffffff
11T082555514;1;18f0093e;c37d7fbb7d17827c
11T082555515;1;18febf0b;b7567c7e8584ffff
11T082555516;1;cef27fd;20fffae1ff00ffff
11T082555521;1;c000003;ecffffffffffffff
11T082555522;1;cf00203;cd08280004e027ff
11T082555523;1;cf00400;f4dede3028fff0ff
11T082555523;1;18fef227;7a057f02ffffffff
11T082555524;1;c00000b;fcffff7dffffffff
11T082555526;1;cef27fd;20fffae1ff00ffff
11T082555531;1;cfe5a2f;1f33330ffff7fcf0
11T082555531;1;c000003;ecffffffffffffff
11T082555532;1;18fe592f;ffffffffe37cdd7c
11T082555533;1;cf00203;cdd0270004c827ff
11T082555533;1;c001027;fcffff7dffffffff
11T082555534;1;18e4c820;ffffffffffffffff
11T082555534;1;c00000b;fcffff7dffffffff
11T082555535;1;cf00400;f4dede0028fff0ff
11T082555535;1;18f00010;f07d7dfc10ffff1d
11T082555536;1;18f0093e;c37d7fb77d07827d
11T082555537;1;cef27fd;20fffae1ff00ffff
11T082555537;1;18fe4a03;fffdffffffffffff
11T082555538;1;18febf0b;bc567c7e8583ffff
11T082555538;1;cfe6cee;4b10c0c00e281957
11T082555539;1;1cfec703;fffffffffffc0000
11T082555541;1;c000003;ecffffffffffffff
11T082555542;1;cf00203;cd20280004d827ff
11T082555542;1;18f00503;89e80389878988f5
11T082555543;1;cf00300;f0e163fffffff4ff
11T082555543;1;cf00400;f4dede0028fff0ff
11T082555544;1;c00000b;fcffff7dffffffff
11T082555545;1;18fedf00;82ffffffffffffff
11T082555545;1;c00270b;fcffff7dffffffff
11T082555546;1;cef27fd;20fffae1ff00ffff
11T082555547;1;cffcafd;c0fffffffffff800
11T082555550;1;c0320c8;ceffaf57ffffffff
11T082555551;1;18feca2f;c0ff00000000ffff
11T082555551;1;c000003;ecffffffffffffff
11T082555552;1;c002903;10ffffffffffffff
11T082555552;1;cf00203;cdd0270004e827ff
11T082555553;1;cf00400;f4dedef027fff0ff
11T082555554;1;18feef00;47ffff5fffffffff
11T082555554;1;c00000b;fcffff7dffffffff
11T082555555;1;18fef100;436657c40059e03f
11T082555555;1;18f0093e;c37d7fb77d17827d
11T082555556;1;18febf0b;b9567c7e8483ffff
11T082555557;1;cef27fd;20fffae1ff00ffff
11T082555560;1;18fec4c8;ced1cf4ff622ffff
11T082555561;1;c000003;ecffffffffffffff
11T082555562;1;cf00203;cd00280004e827ff
11T082555563;1;c010305;ccfffaffff20440a
11T082555563;1;cf00400;f4dedef027fff0ff
11T082555564;1;18fef600;ff7f31ffffffffff
11T082555564;1;c00000b;fcffff7dffffffff
11T082555565;1;18f0010b;0000c0ffff01fff3
11T082555566;1;18feae30;ff658988ffffcf3f
11T082555566;1;cef27fd;20fffae1ff00ffff
11T082555570;1;18fec6c8;7f000000ffffffa1
11T082555571;1;c000003;ecffffffffffffff
11T082555572;1;cf00203;cd382800041828ff
11T082555573;1;cf00400;f4dedef027fff0ff
11T082555573;1;18f00027;f07dffffffffffff
11T082555574;1;18fef500;c2ffff4c22ffffff
11T082555574;1;c00000b;fcffff7dffffffff
11T082555575;1;18fef700;ffffffff3602ffff
11T082555576;1;18f0093e;c37d7fb77d37827d
11T082555576;1;18febf0b;c7567d7d8382ffff
11T082555577;1;cef27fd;20fffae1ff00ffff
11T082555581;1;c000003;ecffffffffffffff
11T082555582;1;cf00203;cde82700043828ff
11T082555583;1;c001027;fcffff7dffffffff
11T082555583;1;cf00400;f4dedef027fff0ff
11T082555584;1;18feed27;59ffffffffffffff
11T082555584;1;c00000b;fcffff7dffffffff
11T082555585;1;18feca10;c0ff00000000ffff
11T082555586;1;cd22f21;7f00f0ffffffffff
11T082555586;1;cd2c821;ff00ffffffffffff
11T082555587;1;cef27fd;20fffae1ff00ffff
11T082555588;1;cfe6cee;4b10c0c037286657
11T082555590;1;18e520c8;ffffffffffffffff
11T082555591;1;c000003;ecffffffffffffff
11T082555592;1;cf00203;cd382800044028ff
11T082555593;1;cf00300;f0e163fffffff4ff
11T082555593;1;cf00400;f4dede2028fff0ff
11T082555594;1;18f00029;f07d7df0fffff048
11T082555594;1;c00000b;fcffff7dffffffff
11T082555595;1;18f0093e;c37d7fb77d5f827d
11T082555596;1;18febf0b;c9567d7d8382ffff
11T082555596;1;c00270b;fcffff7dffffffff
11T082555597;1;cef27fd;20fffae1ff00ffff
11T082555597;1;cffcafd;c0fffffffffff800
11T082555598;1;18fead0b;00000000ffffffff
11T082555599;1;18fdc40b;03ffffffffffffff
11T082555599;1;18fe4f3e;f400ffffffffffff
11T082555600;1;18fe5cc8;ffffffff20b82eff
11T082555601;1;c000003;ecffffffffffffff
11T082555602;1;c002903;10ffffffffffffff
11T082555602;1;cf00203;cdf82700043828ff
11T082555603;1;cf00400;f4dede2028fff0ff
11T082555603;1;18fee527;be7a0400d8b60e00
11T082555604;1;c00000b;fcffff7dffffffff
11T082555606;1;cef27fd;20fffae1ff00ffff
11T082555611;1;c000003;ecffffffffffffff
11T082555612;1;cf00203;cd382800043028ff
11T082555613;1;c010305;ccfffaffff20440a
11T082555613;1;cf00400;f4dede3028fff0ff
11T082555614;1;18feee00;7cffcb2effffffff
11T082555614;1;c00000b;fcffff7dffffffff
11T082555615;1;18f0093e;c37d7fb77d87827d
11T082555616;1;18febf0b;d7567d7d8381ffff
11T082555616;1;cef27fd;20fffae1ff00ffff
11T082555621;1;c000003;ecffffffffffffff
11T082555622;1;cf00203;cd282800042028ff
11T082555623;1;cf00400;f4dede4028fff0ff
11T082555623;1;18fec027;ffe471ffffffffff
11T082555624;1;18fef227;78057f02ffffffff
11T082555624;1;c00000b;fcffff7dffffffff
11T082555626;1;cef27fd;20fffae1ff00ffff
11T082555631;1;cfe5a2f;1f33330ffff7fcf0
11T082555631;1;c000003;ecffffffffffffff
11T082555632;1;18fe592f;ffffffffe37cdd7c
11T082555632;1;cf00203;cd402800041828ff
11T082555633;1;c001027;fcffff7dffffffff
11T082555634;1;18e4c820;ffffffffffffffff
11T082555634;1;c00000b;fcffff7dffffffff
11T082555635;1;cf00400;f4dede4028fff0ff
11T082555635;1;18f00010;f07d7dfc10ffff1e
11T082555636;1;18f0093e;c37d7fb37daf827d
11T082555636;1;cef27fd;20fffae1ff00ffff
11T082555637;1;18fe4a03;fffdffffffffffff
11T082555638;1;18febf0b;d7567d7d8381ffff
11T082555638;1;cfe6cee;4b10c0c002280057
11T082555639;1;1cfec703;fffffffffffc0000
11T082555641;1;c000003;ecffffffffffffff
11T082555642;1;cf00203;cd102800044028ff
11T082555642;1;18f00503;89e80389878988f5
11T082555643;1;cf00300;f0e163fffffff4ff
11T082555643;1;cf00400;f4dede3028fff0ff
11T082555644;1;c00000b;fcffff7dffffffff
11T082555645;1;c00270b;fcffff7dffffffff
11T082555646;1;cef27fd;20fffae1ff00ffff
11T082555647;1;cffcafd;c0fffffffffff800
11T082555650;1;c0320c8;ceff7d57ffffffff
11T082555651;1;c000003;ecffffffffffffff
11T082555652;1;c002903;10ffffffffffffff
11T082555652;1;cf00203;cdf82700042028ff
11T082555653;1;cf00400;f4dede3028fff0ff
11T082555653;1;18fef100;431957c40059e03f
11T082555654;1;c00000b;fcffff7dffffffff
11T082555655;1;18f0093e;c37d7faf7dbf827d
11T082555655;1;18febf0b;c9567d7d8482ffff
11T082555656;1;cef27fd;20fffae1ff00ffff
11T082555660;1;18fec4c8;ced1cf4ff622ffff
11T082555661;1;c000003;ecffffffffffffff
11T082555662;1;cf00203;cd302800040028ff
11T082555663;1;c010305;ccfffaffff20440a
11T082555663;1;cf00400;f4dede3028fff0ff
11T082555664;1;c00000b;fcffff7dffffffff
11T082555665;1;18f0010b;0000c0ffff01fff3
11T082555665;1;18ea2721;e9fe00
11T082555666;1;cef27fd;20fffae1ff00ffff
11T082555670;1;18fec6c8;7f000000ffffffa1
11T082555671;1;c000003;ecffffffffffffff
11T082555672;1;cf00203;cde0270004f027ff
11T082555673;1;cf00400;f4dede0028fff0ff
11T082555673;1;18f00027;f07dffffffffffff
11T082555674;1;c00000b;fcffff7dffffffff
11T082555675;1;18f0093e;c37d7fa77db7827d
11T082555675;1;18febf0b;c5567d7d8482ffff
11T082555677;1;cef27fd;20fffae1ff00ffff
11T082555681;1;c000003;ecffffffffffffff
11T082555682;1;cf00203;cd30280004d027ff
11T082555683;1;c001027;fcffff7dffffffff
11T082555683;1;cf00400;f4dede0028fff0ff
11T082555684;1;c00000b;fcffff7dffffffff
11T082555685;1;18ffa121;0000cfff7cff77ff
11T082555686;1;cd22f21;7f00f0ffffffffff
11T082555686;1;cd2c821;ff00ffffffffffff
11T082555687;1;cef27fd;20fffae1ff00ffff
11T082555688;1;cfe6cee;4b10c0c026284c57
11T082555690;1;18e520c8;ffffffffffffffff
11T082555691;1;c000003;ecffffffffffffff
11T082555692;1;cf00203;cdf0270004f027ff
11T082555693;1;cf00300;f0de63fffffff4ff
11T082555693;1;cf00400;f4dede0028fff0ff
11T082555694;1;18f00029;f07d7df0fffff048
11T082555694;1;c00000b;fcffff7dffffffff
11T082555695;1;18f0093e;c37d7fa37daf827d
11T082555696;1;18febf0b;c4567c7e8383ffff
11T082555696;1;c00270b;fcffff7dffffffff
11T082555697;1;cef27fd;20fffae1ff00ffff
11T082555697;1;cffcafd;c0fffffffffff800
11T082555698;1;18fead0b;00000000ffffffff
11T082555699;1;18fdc40b;03ffffffffffffff
11T082555699;1;18fe4f3e;f400ffffffffffff
11T082555700;1;18fe5cc8;ffffffff30b82eff
11T082555701;1;c000003;ecffffffffffffff
11T082555702;1;c002903;10ffffffffffffff
11T082555702;1;cf00203;cd20280004e027ff
11T082555703;1;cf00400;f4dedef027fff0ff
11T082555704;1;c00000b;fcffff7dffffffff
11T082555706;1;cef27fd;20fffae1ff00ffff
11T082555709;1;18daee17;0322f92300000000
11T082555711;1;c000003;ecffffffffffffff
11T082555711;1;cf00203;cdd8270004d027ff
11T082555713;1;c010305;ccfffaffff20440a
11T082555713;1;cf00400;f4dedef027fff0ff
11T082555714;1;c00000b;fcffff7dffffffff
11T082555715;1;18f0093e;c37d7fa37d9f827d
11T082555715;1;18febf0b;c5567d7d8382ffff
11T082555716;1;cef27fd;20fffae1ff00ffff
11T082555721;1;c000003;ecffffffffffffff
11T082555722;1;cf00203;cd082800042828ff
11T082555723;1;cf00400;f4dedef027fff0ff
11T082555723;1;18fef227;6a058302ffffffff
11T082555724;1;c00000b;fcffff7dffffffff
11T082555726;1;cef27fd;20fffae1ff00ffff
11T082555731;1;cfe5a2f;1f33330ffff7fcf0
11T082555731;1;c000003;ecffffffffffffff
11T082555732;1;18fe592f;ffffffffe97ce37c
11T082555732;1;cf00203;cd582800044828ff
11T082555733;1;c001027;fcffff7dffffffff
11T082555734;1;18e4c820;ffffffffffffffff
11T082555734;1;cf00400;f4dede1028fff0ff
11T082555735;1;c00000b;fcffff7dffffffff
11T082555735;1;18f00010;f07d7dfc10ffff1e
11T082555736;1;18f0093e;c37d7fa77d67827d
11T082555736;1;18fe4a03;fffdffffffffffff
11T082555737;1;cef27fd;20fffae1ff00ffff
